from_id,to_id,relation
ff089c9c-549c-4cc2-9e17-203726d65cb4,77cca6cd-b4b2-4d67-84f9-d74b19732808,HAS_CHILD
246c47a1-2e72-48b0-b316-78ba19ee93f4,a915217c-1327-4c2f-9010-a6935c9ac362,MARRIED_TO
a915217c-1327-4c2f-9010-a6935c9ac362,246c47a1-2e72-48b0-b316-78ba19ee93f4,MARRIED_TO
5d0a8790-96c0-42b1-9b39-bcf6c0c3445e,e15f83b9-c497-4bef-b216-7f8554472873,MARRIED_TO
e15f83b9-c497-4bef-b216-7f8554472873,5d0a8790-96c0-42b1-9b39-bcf6c0c3445e,MARRIED_TO
5d0a8790-96c0-42b1-9b39-bcf6c0c3445e,db47f831-2e49-45df-9ed3-dc6dae31c7ad,HAS_CHILD
e15f83b9-c497-4bef-b216-7f8554472873,db47f831-2e49-45df-9ed3-dc6dae31c7ad,HAS_CHILD
db47f831-2e49-45df-9ed3-dc6dae31c7ad,5d0a8790-96c0-42b1-9b39-bcf6c0c3445e,SUPPORTS
5d0a8790-96c0-42b1-9b39-bcf6c0c3445e,03920d18-da62-42c0-8ea8-6f9e62158bbc,HAS_CHILD
e15f83b9-c497-4bef-b216-7f8554472873,03920d18-da62-42c0-8ea8-6f9e62158bbc,HAS_CHILD
247cfa51-5c22-4ce9-894e-5f6537ed60c8,83a0ad27-6672-4046-9319-4a09ca5e0d96,MARRIED_TO
83a0ad27-6672-4046-9319-4a09ca5e0d96,247cfa51-5c22-4ce9-894e-5f6537ed60c8,MARRIED_TO
247cfa51-5c22-4ce9-894e-5f6537ed60c8,8f47babf-3bbe-430c-9d35-fdecf8d7cd6e,HAS_CHILD
83a0ad27-6672-4046-9319-4a09ca5e0d96,8f47babf-3bbe-430c-9d35-fdecf8d7cd6e,HAS_CHILD
8f47babf-3bbe-430c-9d35-fdecf8d7cd6e,247cfa51-5c22-4ce9-894e-5f6537ed60c8,SUPPORTS
247cfa51-5c22-4ce9-894e-5f6537ed60c8,60b10478-77de-4a98-9b25-fbb30835537f,HAS_CHILD
83a0ad27-6672-4046-9319-4a09ca5e0d96,60b10478-77de-4a98-9b25-fbb30835537f,HAS_CHILD
60b10478-77de-4a98-9b25-fbb30835537f,247cfa51-5c22-4ce9-894e-5f6537ed60c8,SUPPORTS
ec8115a7-9ce7-459d-8cc7-a40db421cf47,b16ec3f7-ee5e-4828-a5ed-fdfe373c93d0,MARRIED_TO
b16ec3f7-ee5e-4828-a5ed-fdfe373c93d0,ec8115a7-9ce7-459d-8cc7-a40db421cf47,MARRIED_TO
653e2965-28f8-41c4-8e39-6e09e6d4e3f9,6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,MARRIED_TO
6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,653e2965-28f8-41c4-8e39-6e09e6d4e3f9,MARRIED_TO
653e2965-28f8-41c4-8e39-6e09e6d4e3f9,56e902a0-f2d8-4820-9391-e5137de9f45f,HAS_CHILD
6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,56e902a0-f2d8-4820-9391-e5137de9f45f,HAS_CHILD
653e2965-28f8-41c4-8e39-6e09e6d4e3f9,ad3f9899-8e3e-4430-ac79-72a7160344e1,HAS_CHILD
6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,ad3f9899-8e3e-4430-ac79-72a7160344e1,HAS_CHILD
653e2965-28f8-41c4-8e39-6e09e6d4e3f9,e4e01583-25fb-462c-8bb8-8e51277abc34,HAS_CHILD
6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,e4e01583-25fb-462c-8bb8-8e51277abc34,HAS_CHILD
e4e01583-25fb-462c-8bb8-8e51277abc34,653e2965-28f8-41c4-8e39-6e09e6d4e3f9,SUPPORTS
653e2965-28f8-41c4-8e39-6e09e6d4e3f9,6518edc9-9e24-4c32-9661-5c2fb92615d6,HAS_CHILD
6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,6518edc9-9e24-4c32-9661-5c2fb92615d6,HAS_CHILD
6518edc9-9e24-4c32-9661-5c2fb92615d6,6fdccd96-86e9-4e9d-838d-c26d3a4b0d21,SUPPORTS
00016cc9-ab1c-4c45-b6cd-575fd19e79a5,d97e7f15-2621-4677-9831-22e7ed44af79,MARRIED_TO
d97e7f15-2621-4677-9831-22e7ed44af79,00016cc9-ab1c-4c45-b6cd-575fd19e79a5,MARRIED_TO
00016cc9-ab1c-4c45-b6cd-575fd19e79a5,947d2936-9132-44c3-9d03-04c298e841d3,HAS_CHILD
d97e7f15-2621-4677-9831-22e7ed44af79,947d2936-9132-44c3-9d03-04c298e841d3,HAS_CHILD
947d2936-9132-44c3-9d03-04c298e841d3,00016cc9-ab1c-4c45-b6cd-575fd19e79a5,SUPPORTS
00016cc9-ab1c-4c45-b6cd-575fd19e79a5,6c469c96-5cd9-484a-a2aa-0a09e0157f15,HAS_CHILD
d97e7f15-2621-4677-9831-22e7ed44af79,6c469c96-5cd9-484a-a2aa-0a09e0157f15,HAS_CHILD
00016cc9-ab1c-4c45-b6cd-575fd19e79a5,dfdaf789-e3bc-400a-8b39-746fc120e1c3,HAS_CHILD
d97e7f15-2621-4677-9831-22e7ed44af79,dfdaf789-e3bc-400a-8b39-746fc120e1c3,HAS_CHILD
187fc861-0394-4a33-8c5c-6e4b20584c3a,85f5ad4e-743d-4aa4-a5c1-f0ae420cab55,MARRIED_TO
85f5ad4e-743d-4aa4-a5c1-f0ae420cab55,187fc861-0394-4a33-8c5c-6e4b20584c3a,MARRIED_TO
187fc861-0394-4a33-8c5c-6e4b20584c3a,6f7eee15-1216-4ec5-ada9-5bcb531822f1,HAS_CHILD
85f5ad4e-743d-4aa4-a5c1-f0ae420cab55,6f7eee15-1216-4ec5-ada9-5bcb531822f1,HAS_CHILD
8cdf99ab-1296-4e3b-a8b1-f419ff0e0ad3,a79122f3-3915-4585-b65a-b49e5d18d848,MARRIED_TO
a79122f3-3915-4585-b65a-b49e5d18d848,8cdf99ab-1296-4e3b-a8b1-f419ff0e0ad3,MARRIED_TO
8cdf99ab-1296-4e3b-a8b1-f419ff0e0ad3,1534b263-cb93-4614-bd1f-fb504614aea8,HAS_CHILD
a79122f3-3915-4585-b65a-b49e5d18d848,1534b263-cb93-4614-bd1f-fb504614aea8,HAS_CHILD
8cdf99ab-1296-4e3b-a8b1-f419ff0e0ad3,4d6f888a-3ffa-4e3c-98a7-e86c6237d522,HAS_CHILD
a79122f3-3915-4585-b65a-b49e5d18d848,4d6f888a-3ffa-4e3c-98a7-e86c6237d522,HAS_CHILD
7a54a02c-af55-45d5-917d-7b8c52bea020,4fb1d9bd-4011-4fb5-ab3b-78266878f416,MARRIED_TO
4fb1d9bd-4011-4fb5-ab3b-78266878f416,7a54a02c-af55-45d5-917d-7b8c52bea020,MARRIED_TO
10086f5f-cc36-4045-9075-d77018da5793,4bab9278-03b4-4a25-8445-9df1d78d9d8c,MARRIED_TO
4bab9278-03b4-4a25-8445-9df1d78d9d8c,10086f5f-cc36-4045-9075-d77018da5793,MARRIED_TO
10086f5f-cc36-4045-9075-d77018da5793,8b620d10-33a4-4ef8-a686-2ebab43a2e57,HAS_CHILD
4bab9278-03b4-4a25-8445-9df1d78d9d8c,8b620d10-33a4-4ef8-a686-2ebab43a2e57,HAS_CHILD
8b620d10-33a4-4ef8-a686-2ebab43a2e57,4bab9278-03b4-4a25-8445-9df1d78d9d8c,SUPPORTS
e92c7b26-4892-44dd-a9d4-3e063687c4ce,27d70ec2-c918-433a-ac7e-b8a81d5f7c1f,MARRIED_TO
27d70ec2-c918-433a-ac7e-b8a81d5f7c1f,e92c7b26-4892-44dd-a9d4-3e063687c4ce,MARRIED_TO
e92c7b26-4892-44dd-a9d4-3e063687c4ce,1d269550-ae89-4140-b294-72f5a267cfd1,HAS_CHILD
27d70ec2-c918-433a-ac7e-b8a81d5f7c1f,1d269550-ae89-4140-b294-72f5a267cfd1,HAS_CHILD
1d269550-ae89-4140-b294-72f5a267cfd1,e92c7b26-4892-44dd-a9d4-3e063687c4ce,SUPPORTS
4f3e75d3-8d91-4b07-8a6b-d26ce47c0ae1,7922d63f-c1b8-4f72-a1f0-c8a03dd13858,MARRIED_TO
7922d63f-c1b8-4f72-a1f0-c8a03dd13858,4f3e75d3-8d91-4b07-8a6b-d26ce47c0ae1,MARRIED_TO
4f3e75d3-8d91-4b07-8a6b-d26ce47c0ae1,e4d51fb8-6d7d-449d-af52-4f792083da29,HAS_CHILD
7922d63f-c1b8-4f72-a1f0-c8a03dd13858,e4d51fb8-6d7d-449d-af52-4f792083da29,HAS_CHILD
e4d51fb8-6d7d-449d-af52-4f792083da29,4f3e75d3-8d91-4b07-8a6b-d26ce47c0ae1,SUPPORTS
4f3e75d3-8d91-4b07-8a6b-d26ce47c0ae1,1e1adf35-1b65-412d-821c-05e8a34e933e,HAS_CHILD
7922d63f-c1b8-4f72-a1f0-c8a03dd13858,1e1adf35-1b65-412d-821c-05e8a34e933e,HAS_CHILD
4f3e75d3-8d91-4b07-8a6b-d26ce47c0ae1,e1160598-1c2f-4579-a0f6-f664a50dd168,HAS_CHILD
7922d63f-c1b8-4f72-a1f0-c8a03dd13858,e1160598-1c2f-4579-a0f6-f664a50dd168,HAS_CHILD
7e9615e9-2ac3-404c-a3ad-b0918fc06eea,2120b234-c221-46de-91b4-14917f9a385e,MARRIED_TO
2120b234-c221-46de-91b4-14917f9a385e,7e9615e9-2ac3-404c-a3ad-b0918fc06eea,MARRIED_TO
7e9615e9-2ac3-404c-a3ad-b0918fc06eea,8f27e0e6-75ef-419c-8085-e1b8f6eafcbf,HAS_CHILD
2120b234-c221-46de-91b4-14917f9a385e,8f27e0e6-75ef-419c-8085-e1b8f6eafcbf,HAS_CHILD
7e9615e9-2ac3-404c-a3ad-b0918fc06eea,0e221584-0582-4a61-81df-b0c2156c3671,HAS_CHILD
2120b234-c221-46de-91b4-14917f9a385e,0e221584-0582-4a61-81df-b0c2156c3671,HAS_CHILD
7e9615e9-2ac3-404c-a3ad-b0918fc06eea,1000b3b8-f2dc-4c69-bc57-f34450d0afc4,HAS_CHILD
2120b234-c221-46de-91b4-14917f9a385e,1000b3b8-f2dc-4c69-bc57-f34450d0afc4,HAS_CHILD
7e9615e9-2ac3-404c-a3ad-b0918fc06eea,d178f0c7-d8f6-4079-9159-0fee3371dc27,HAS_CHILD
2120b234-c221-46de-91b4-14917f9a385e,d178f0c7-d8f6-4079-9159-0fee3371dc27,HAS_CHILD
622b9ab2-12a0-4078-a5b3-6b46c673110f,4bacae41-7e3f-40d8-99e7-10bf9d5cb033,MARRIED_TO
4bacae41-7e3f-40d8-99e7-10bf9d5cb033,622b9ab2-12a0-4078-a5b3-6b46c673110f,MARRIED_TO
622b9ab2-12a0-4078-a5b3-6b46c673110f,198b438a-e20b-4953-9623-0f2a52268c89,HAS_CHILD
4bacae41-7e3f-40d8-99e7-10bf9d5cb033,198b438a-e20b-4953-9623-0f2a52268c89,HAS_CHILD
198b438a-e20b-4953-9623-0f2a52268c89,4bacae41-7e3f-40d8-99e7-10bf9d5cb033,SUPPORTS
622b9ab2-12a0-4078-a5b3-6b46c673110f,9350b274-6ce8-406e-8c19-7f1ea36cf40e,HAS_CHILD
4bacae41-7e3f-40d8-99e7-10bf9d5cb033,9350b274-6ce8-406e-8c19-7f1ea36cf40e,HAS_CHILD
622b9ab2-12a0-4078-a5b3-6b46c673110f,113c77e2-1551-4112-856b-08f41d6ba24b,HAS_CHILD
4bacae41-7e3f-40d8-99e7-10bf9d5cb033,113c77e2-1551-4112-856b-08f41d6ba24b,HAS_CHILD
622b9ab2-12a0-4078-a5b3-6b46c673110f,10ae9bb8-f4d2-4502-8fdc-6d5f42c1deb9,HAS_CHILD
4bacae41-7e3f-40d8-99e7-10bf9d5cb033,10ae9bb8-f4d2-4502-8fdc-6d5f42c1deb9,HAS_CHILD
10ae9bb8-f4d2-4502-8fdc-6d5f42c1deb9,4bacae41-7e3f-40d8-99e7-10bf9d5cb033,SUPPORTS
d8bba0ba-ec59-47b4-a198-94af50592130,97ede175-46f5-4e91-8d74-aebca3e5ae30,MARRIED_TO
97ede175-46f5-4e91-8d74-aebca3e5ae30,d8bba0ba-ec59-47b4-a198-94af50592130,MARRIED_TO
6b3f69c4-670f-4d23-8e82-faeffea927bc,3611b48d-d7e4-4f84-b780-7fa026667387,MARRIED_TO
3611b48d-d7e4-4f84-b780-7fa026667387,6b3f69c4-670f-4d23-8e82-faeffea927bc,MARRIED_TO
6b3f69c4-670f-4d23-8e82-faeffea927bc,68fd3284-d5fd-4a4a-8558-a7a9bd146bab,HAS_CHILD
3611b48d-d7e4-4f84-b780-7fa026667387,68fd3284-d5fd-4a4a-8558-a7a9bd146bab,HAS_CHILD
6b3f69c4-670f-4d23-8e82-faeffea927bc,7acdefa2-7f39-4471-9a88-07913e023669,HAS_CHILD
3611b48d-d7e4-4f84-b780-7fa026667387,7acdefa2-7f39-4471-9a88-07913e023669,HAS_CHILD
7acdefa2-7f39-4471-9a88-07913e023669,6b3f69c4-670f-4d23-8e82-faeffea927bc,SUPPORTS
6b3f69c4-670f-4d23-8e82-faeffea927bc,399830a3-213c-4170-b3c0-0d740514c01f,HAS_CHILD
3611b48d-d7e4-4f84-b780-7fa026667387,399830a3-213c-4170-b3c0-0d740514c01f,HAS_CHILD
399830a3-213c-4170-b3c0-0d740514c01f,3611b48d-d7e4-4f84-b780-7fa026667387,SUPPORTS
916b0e8c-516b-4765-8b85-8e29fc06cdcb,1e354937-adaf-4b49-b4be-7d13216bfd73,MARRIED_TO
1e354937-adaf-4b49-b4be-7d13216bfd73,916b0e8c-516b-4765-8b85-8e29fc06cdcb,MARRIED_TO
916b0e8c-516b-4765-8b85-8e29fc06cdcb,637102d2-0404-4e9b-829b-3aca442886d9,HAS_CHILD
1e354937-adaf-4b49-b4be-7d13216bfd73,637102d2-0404-4e9b-829b-3aca442886d9,HAS_CHILD
916b0e8c-516b-4765-8b85-8e29fc06cdcb,42479cdc-babd-4f29-b8e0-065401bae6ec,HAS_CHILD
1e354937-adaf-4b49-b4be-7d13216bfd73,42479cdc-babd-4f29-b8e0-065401bae6ec,HAS_CHILD
91a900cf-5a20-4282-ad05-e95e74f25d61,567614db-7747-4cdc-97d3-ab2c51340fac,MARRIED_TO
567614db-7747-4cdc-97d3-ab2c51340fac,91a900cf-5a20-4282-ad05-e95e74f25d61,MARRIED_TO
91a900cf-5a20-4282-ad05-e95e74f25d61,02db71a6-be2d-4732-845d-c32e41f2033a,HAS_CHILD
567614db-7747-4cdc-97d3-ab2c51340fac,02db71a6-be2d-4732-845d-c32e41f2033a,HAS_CHILD
02db71a6-be2d-4732-845d-c32e41f2033a,567614db-7747-4cdc-97d3-ab2c51340fac,SUPPORTS
91a900cf-5a20-4282-ad05-e95e74f25d61,db7506ec-229f-4dfc-be9e-ca7f7566097a,HAS_CHILD
567614db-7747-4cdc-97d3-ab2c51340fac,db7506ec-229f-4dfc-be9e-ca7f7566097a,HAS_CHILD
db7506ec-229f-4dfc-be9e-ca7f7566097a,91a900cf-5a20-4282-ad05-e95e74f25d61,SUPPORTS
91a900cf-5a20-4282-ad05-e95e74f25d61,bbf5e125-5051-45ef-828b-f39cd8791597,HAS_CHILD
567614db-7747-4cdc-97d3-ab2c51340fac,bbf5e125-5051-45ef-828b-f39cd8791597,HAS_CHILD
bbf5e125-5051-45ef-828b-f39cd8791597,567614db-7747-4cdc-97d3-ab2c51340fac,SUPPORTS
3ab8760b-8b17-423d-98e2-2351b022c747,b822fdfe-4dbd-4aa4-8ac6-859b78752e0e,MARRIED_TO
b822fdfe-4dbd-4aa4-8ac6-859b78752e0e,3ab8760b-8b17-423d-98e2-2351b022c747,MARRIED_TO
9cdb1c86-8970-48ac-b1d4-15b9957abab1,245ae662-45be-41ca-876d-ae8f7593f124,MARRIED_TO
245ae662-45be-41ca-876d-ae8f7593f124,9cdb1c86-8970-48ac-b1d4-15b9957abab1,MARRIED_TO
9cdb1c86-8970-48ac-b1d4-15b9957abab1,9060a052-c11d-4266-a577-5395ff05ac86,HAS_CHILD
245ae662-45be-41ca-876d-ae8f7593f124,9060a052-c11d-4266-a577-5395ff05ac86,HAS_CHILD
9cdb1c86-8970-48ac-b1d4-15b9957abab1,9ae326d4-68ad-4f79-99d7-9b4d26547450,HAS_CHILD
245ae662-45be-41ca-876d-ae8f7593f124,9ae326d4-68ad-4f79-99d7-9b4d26547450,HAS_CHILD
0f4f14d9-e728-4177-adad-0402e13ec03c,a6cbd114-10f9-445e-af13-a9a76fe623d7,MARRIED_TO
a6cbd114-10f9-445e-af13-a9a76fe623d7,0f4f14d9-e728-4177-adad-0402e13ec03c,MARRIED_TO
0f4f14d9-e728-4177-adad-0402e13ec03c,05396b61-0afd-4235-9c5d-487c54bba525,HAS_CHILD
a6cbd114-10f9-445e-af13-a9a76fe623d7,05396b61-0afd-4235-9c5d-487c54bba525,HAS_CHILD
05396b61-0afd-4235-9c5d-487c54bba525,0f4f14d9-e728-4177-adad-0402e13ec03c,SUPPORTS
f3e46d0e-0ed9-4518-96f5-c043d1b3213e,9c32c2a4-435f-44c2-80ce-430df56a8b09,MARRIED_TO
9c32c2a4-435f-44c2-80ce-430df56a8b09,f3e46d0e-0ed9-4518-96f5-c043d1b3213e,MARRIED_TO
f3e46d0e-0ed9-4518-96f5-c043d1b3213e,a94f0f3a-66a4-497d-abd7-f77b8bbdd5d6,HAS_CHILD
9c32c2a4-435f-44c2-80ce-430df56a8b09,a94f0f3a-66a4-497d-abd7-f77b8bbdd5d6,HAS_CHILD
a94f0f3a-66a4-497d-abd7-f77b8bbdd5d6,f3e46d0e-0ed9-4518-96f5-c043d1b3213e,SUPPORTS
f3e46d0e-0ed9-4518-96f5-c043d1b3213e,52c93189-f267-4e82-bed8-a0c4d3084485,HAS_CHILD
9c32c2a4-435f-44c2-80ce-430df56a8b09,52c93189-f267-4e82-bed8-a0c4d3084485,HAS_CHILD
52c93189-f267-4e82-bed8-a0c4d3084485,f3e46d0e-0ed9-4518-96f5-c043d1b3213e,SUPPORTS
f3e46d0e-0ed9-4518-96f5-c043d1b3213e,407cb2a8-b674-4be9-ab4a-852ea1517783,HAS_CHILD
9c32c2a4-435f-44c2-80ce-430df56a8b09,407cb2a8-b674-4be9-ab4a-852ea1517783,HAS_CHILD
407cb2a8-b674-4be9-ab4a-852ea1517783,9c32c2a4-435f-44c2-80ce-430df56a8b09,SUPPORTS
664fdace-ca30-4eb4-8866-eb48d12ba0be,0cf926b1-1bf1-4ec4-8027-654b84313a8f,MARRIED_TO
0cf926b1-1bf1-4ec4-8027-654b84313a8f,664fdace-ca30-4eb4-8866-eb48d12ba0be,MARRIED_TO
664fdace-ca30-4eb4-8866-eb48d12ba0be,a5b86740-c8a2-4fd2-b916-c0c60fc8c1e7,HAS_CHILD
0cf926b1-1bf1-4ec4-8027-654b84313a8f,a5b86740-c8a2-4fd2-b916-c0c60fc8c1e7,HAS_CHILD
664fdace-ca30-4eb4-8866-eb48d12ba0be,48bc36fd-8d00-44b5-92dc-28032eeb9597,HAS_CHILD
0cf926b1-1bf1-4ec4-8027-654b84313a8f,48bc36fd-8d00-44b5-92dc-28032eeb9597,HAS_CHILD
664fdace-ca30-4eb4-8866-eb48d12ba0be,b0af06fc-9432-4578-ae82-d0ae324561fb,HAS_CHILD
0cf926b1-1bf1-4ec4-8027-654b84313a8f,b0af06fc-9432-4578-ae82-d0ae324561fb,HAS_CHILD
b0af06fc-9432-4578-ae82-d0ae324561fb,0cf926b1-1bf1-4ec4-8027-654b84313a8f,SUPPORTS
664fdace-ca30-4eb4-8866-eb48d12ba0be,d01f17de-6399-4591-8025-a965c305fef6,HAS_CHILD
0cf926b1-1bf1-4ec4-8027-654b84313a8f,d01f17de-6399-4591-8025-a965c305fef6,HAS_CHILD
ee1211a3-3c4e-4811-b410-6d83e6542978,be9bb02b-bd30-48be-9502-c88145fe4157,MARRIED_TO
be9bb02b-bd30-48be-9502-c88145fe4157,ee1211a3-3c4e-4811-b410-6d83e6542978,MARRIED_TO
ee1211a3-3c4e-4811-b410-6d83e6542978,8d9aacce-a255-4aa9-aa71-a8fd13c9c025,HAS_CHILD
be9bb02b-bd30-48be-9502-c88145fe4157,8d9aacce-a255-4aa9-aa71-a8fd13c9c025,HAS_CHILD
ee1211a3-3c4e-4811-b410-6d83e6542978,21854e7b-79b7-4a79-8f98-bb392d1f510e,HAS_CHILD
be9bb02b-bd30-48be-9502-c88145fe4157,21854e7b-79b7-4a79-8f98-bb392d1f510e,HAS_CHILD
21854e7b-79b7-4a79-8f98-bb392d1f510e,ee1211a3-3c4e-4811-b410-6d83e6542978,SUPPORTS
ee1211a3-3c4e-4811-b410-6d83e6542978,a231155f-2b78-4df4-b959-302c25ab197c,HAS_CHILD
be9bb02b-bd30-48be-9502-c88145fe4157,a231155f-2b78-4df4-b959-302c25ab197c,HAS_CHILD
a231155f-2b78-4df4-b959-302c25ab197c,be9bb02b-bd30-48be-9502-c88145fe4157,SUPPORTS
ee1211a3-3c4e-4811-b410-6d83e6542978,9e7b89a9-c979-4fff-84b7-705681e80dc5,HAS_CHILD
be9bb02b-bd30-48be-9502-c88145fe4157,9e7b89a9-c979-4fff-84b7-705681e80dc5,HAS_CHILD
9e7b89a9-c979-4fff-84b7-705681e80dc5,be9bb02b-bd30-48be-9502-c88145fe4157,SUPPORTS
62ff1518-dc7f-4d0d-b157-11a24d9a60ef,5c566c15-5575-420e-b34d-623bc9b337ad,MARRIED_TO
5c566c15-5575-420e-b34d-623bc9b337ad,62ff1518-dc7f-4d0d-b157-11a24d9a60ef,MARRIED_TO
62ff1518-dc7f-4d0d-b157-11a24d9a60ef,dcd964e8-cebe-4a89-82fb-a8bbdfb140bf,HAS_CHILD
5c566c15-5575-420e-b34d-623bc9b337ad,dcd964e8-cebe-4a89-82fb-a8bbdfb140bf,HAS_CHILD
dcd964e8-cebe-4a89-82fb-a8bbdfb140bf,62ff1518-dc7f-4d0d-b157-11a24d9a60ef,SUPPORTS
62ff1518-dc7f-4d0d-b157-11a24d9a60ef,d60d28fa-8d81-43de-8f08-46803908712f,HAS_CHILD
5c566c15-5575-420e-b34d-623bc9b337ad,d60d28fa-8d81-43de-8f08-46803908712f,HAS_CHILD
62ff1518-dc7f-4d0d-b157-11a24d9a60ef,f26fc8a0-ae42-483d-b3d9-76718bc7cbe1,HAS_CHILD
5c566c15-5575-420e-b34d-623bc9b337ad,f26fc8a0-ae42-483d-b3d9-76718bc7cbe1,HAS_CHILD
62ff1518-dc7f-4d0d-b157-11a24d9a60ef,8cb7d9b5-ae4e-4218-a2f7-0368bb667b6c,HAS_CHILD
5c566c15-5575-420e-b34d-623bc9b337ad,8cb7d9b5-ae4e-4218-a2f7-0368bb667b6c,HAS_CHILD
3a8209bf-103f-4b77-a8c8-6cf028e4c39f,74263608-9d00-449d-87f3-3488e0de2043,MARRIED_TO
74263608-9d00-449d-87f3-3488e0de2043,3a8209bf-103f-4b77-a8c8-6cf028e4c39f,MARRIED_TO
3a8209bf-103f-4b77-a8c8-6cf028e4c39f,6d2dd116-ff0a-4281-a085-657edb86af4c,HAS_CHILD
74263608-9d00-449d-87f3-3488e0de2043,6d2dd116-ff0a-4281-a085-657edb86af4c,HAS_CHILD
3a8209bf-103f-4b77-a8c8-6cf028e4c39f,1ea920d4-b64e-4dad-8fc6-3976f431bd45,HAS_CHILD
74263608-9d00-449d-87f3-3488e0de2043,1ea920d4-b64e-4dad-8fc6-3976f431bd45,HAS_CHILD
90ec47a6-8ff1-4651-a8d1-433be76cf0c7,8c5f656d-2876-4b11-92c2-04ad02190ea7,MARRIED_TO
8c5f656d-2876-4b11-92c2-04ad02190ea7,90ec47a6-8ff1-4651-a8d1-433be76cf0c7,MARRIED_TO
90ec47a6-8ff1-4651-a8d1-433be76cf0c7,6a6ed3e3-14fe-489e-910f-33f224d9f739,HAS_CHILD
8c5f656d-2876-4b11-92c2-04ad02190ea7,6a6ed3e3-14fe-489e-910f-33f224d9f739,HAS_CHILD
90ec47a6-8ff1-4651-a8d1-433be76cf0c7,9b893336-dcc6-44cc-8ead-c1aa9c0fd8d1,HAS_CHILD
8c5f656d-2876-4b11-92c2-04ad02190ea7,9b893336-dcc6-44cc-8ead-c1aa9c0fd8d1,HAS_CHILD
90ec47a6-8ff1-4651-a8d1-433be76cf0c7,16fac8cd-c647-4c7f-b3d8-4dfc0713e8e2,HAS_CHILD
8c5f656d-2876-4b11-92c2-04ad02190ea7,16fac8cd-c647-4c7f-b3d8-4dfc0713e8e2,HAS_CHILD
87434373-1c9e-42a6-8996-6552e97dfbfb,95962eb8-18c6-4a90-a10d-8b6dede9eee2,MARRIED_TO
95962eb8-18c6-4a90-a10d-8b6dede9eee2,87434373-1c9e-42a6-8996-6552e97dfbfb,MARRIED_TO
87434373-1c9e-42a6-8996-6552e97dfbfb,f81383e7-725b-468b-abd0-5408ec17232a,HAS_CHILD
95962eb8-18c6-4a90-a10d-8b6dede9eee2,f81383e7-725b-468b-abd0-5408ec17232a,HAS_CHILD
76c0e379-20c8-4bc8-93e1-e6557e1a993f,fbeb1968-71f4-48d9-bc64-fbb999ad3cac,MARRIED_TO
fbeb1968-71f4-48d9-bc64-fbb999ad3cac,76c0e379-20c8-4bc8-93e1-e6557e1a993f,MARRIED_TO
76c0e379-20c8-4bc8-93e1-e6557e1a993f,398d90f9-beec-4372-9406-0d1eac43c4ae,HAS_CHILD
fbeb1968-71f4-48d9-bc64-fbb999ad3cac,398d90f9-beec-4372-9406-0d1eac43c4ae,HAS_CHILD
76c0e379-20c8-4bc8-93e1-e6557e1a993f,9eeb5879-b1e5-408f-8496-36a9906f61a2,HAS_CHILD
fbeb1968-71f4-48d9-bc64-fbb999ad3cac,9eeb5879-b1e5-408f-8496-36a9906f61a2,HAS_CHILD
f67e3c16-8fe2-4f39-9030-7691c07082da,090f3c1f-ce4e-4288-b2ca-16d126628eaa,MARRIED_TO
090f3c1f-ce4e-4288-b2ca-16d126628eaa,f67e3c16-8fe2-4f39-9030-7691c07082da,MARRIED_TO
456a3f8e-a889-468f-9371-6bfaf9da2786,a5508a49-81b0-42db-9707-ae4e70265aa9,MARRIED_TO
a5508a49-81b0-42db-9707-ae4e70265aa9,456a3f8e-a889-468f-9371-6bfaf9da2786,MARRIED_TO
456a3f8e-a889-468f-9371-6bfaf9da2786,356c116e-fb70-4e67-8012-a6007abc8895,HAS_CHILD
a5508a49-81b0-42db-9707-ae4e70265aa9,356c116e-fb70-4e67-8012-a6007abc8895,HAS_CHILD
356c116e-fb70-4e67-8012-a6007abc8895,a5508a49-81b0-42db-9707-ae4e70265aa9,SUPPORTS
3852e7df-0d40-4279-8dfb-fdabfc25c4bf,92f4562f-ab32-466a-8847-c1b23bf74eca,MARRIED_TO
92f4562f-ab32-466a-8847-c1b23bf74eca,3852e7df-0d40-4279-8dfb-fdabfc25c4bf,MARRIED_TO
3852e7df-0d40-4279-8dfb-fdabfc25c4bf,26f406c0-f285-4e79-a659-9920e8f84048,HAS_CHILD
92f4562f-ab32-466a-8847-c1b23bf74eca,26f406c0-f285-4e79-a659-9920e8f84048,HAS_CHILD
26f406c0-f285-4e79-a659-9920e8f84048,92f4562f-ab32-466a-8847-c1b23bf74eca,SUPPORTS
3852e7df-0d40-4279-8dfb-fdabfc25c4bf,63b9b5a7-803c-4f4c-9b3f-c4be29e7da59,HAS_CHILD
92f4562f-ab32-466a-8847-c1b23bf74eca,63b9b5a7-803c-4f4c-9b3f-c4be29e7da59,HAS_CHILD
3852e7df-0d40-4279-8dfb-fdabfc25c4bf,0dc6134c-7981-46bd-bae1-e415da91c8da,HAS_CHILD
